Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,16922,2023-02-03,0.0493826618,0.0594325973,-0.004302555,21,100
Market-Adjusted Model,16923,2023-02-03,0.053832128,0.0120699722,0.0001469116,21,100
Market-Adjusted Model,16924,2023-02-03,-0.205992524,-0.278393444,-0.25967774,21,100
Market-Adjusted Model,16927,2023-02-03,-0.136563857,-0.186873465,-0.190249073,21,100
Market-Adjusted Model,16928,2023-02-03,-0.00961906,-0.058286921,-0.063304276,21,100
Market-Adjusted Model,16929,2023-02-03,0.1089115594,0.0585415922,0.055226343,21,100
Market-Adjusted Model,16931,2023-02-03,-0.039772687,-0.07677267,-0.093457904,21,100
Market-Adjusted Model,16932,2023-02-03,0.4329194933,0.3365453211,0.3792342769,21,100
Market-Adjusted Model,16933,2023-02-03,1.1085713881,1.2231662277,1.0548861717,21,100
Market-Adjusted Model,16937,2023-02-03,-0.136102908,-0.184690836,-0.189788124,21,100
Market-Adjusted Model,16938,2023-02-03,-0.181877823,-0.243993033,-0.235563039,21,100
Market-Adjusted Model,16939,2023-02-03,0.0046820459,-0.048755891,-0.04900317,21,100
Market-Adjusted Model,16940,2023-02-03,0.0005481074,-0.031490616,-0.053137109,21,100
Market-Adjusted Model,16948,2023-02-03,-0.027199154,-0.080988382,-0.08088437,21,100
Market-Adjusted Model,16949,2023-02-03,-0.016904912,-0.070466414,-0.070590128,21,100
Market-Adjusted Model,16952,2023-02-03,-0.013384141,-0.066660082,-0.067069357,21,100
Market-Adjusted Model,16953,2023-02-03,-0.018018912,-0.071527115,-0.071704128,21,100
Market-Adjusted Model,16954,2023-02-03,-0.018323378,-0.071891187,-0.072008595,21,100
Market-Adjusted Model,16955,2023-02-03,-0.038067344,-0.091666078,-0.09175256,21,100
Market-Adjusted Model,16958,2023-02-03,0.0238022413,-0.029495265,-0.029882975,21,100
Market-Adjusted Model,16959,2023-02-03,0.0162541299,-0.037020233,-0.037431086,21,100
Market-Adjusted Model,16960,2023-02-03,-0.020474836,-0.073604332,-0.074160052,21,100
Market-Adjusted Model,16961,2023-02-03,0.014354124,-0.037123548,-0.039331092,21,100
Market-Adjusted Model,16962,2023-02-03,-0.154088038,-0.185793055,-0.207773254,21,100
Market-Adjusted Model,16963,2023-02-03,0.0469255626,0.0022844158,-0.006759654,21,100
Market-Adjusted Model,16964,2023-02-03,0.310699508,0.2493022138,0.2570142916,21,100
Market-Adjusted Model,16965,2023-02-03,-0.136585352,-0.19124974,-0.190270568,21,100
Market-Adjusted Model,16967,2023-02-03,0.0796963494,0.027903241,0.026011133,21,100
Market-Adjusted Model,16968,2023-02-03,0.1258254052,0.0912637705,0.0721401888,21,100
Market-Adjusted Model,16971,2023-02-03,0.0831133933,0.0291859486,0.0294281769,21,100
Market-Adjusted Model,16974,2023-02-03,-0.166714262,-0.231498815,-0.220399479,21,100
Market-Adjusted Model,16975,2023-02-03,0.2436974409,0.1743300542,0.1900122245,21,100
Market-Adjusted Model,16976,2023-02-03,-0.006765966,-0.054714943,-0.060451182,21,100
Market-Adjusted Model,16981,2023-02-03,0.2097175853,0.147844047,0.1560323689,21,100
Market-Adjusted Model,16982,2023-02-03,0.1003247118,0.0438613971,0.0466394954,21,100
Market-Adjusted Model,16983,2023-02-03,-0.018961296,-0.081048918,-0.082800501,17,100
Market-Adjusted Model,16987,2023-02-03,-0.214397532,-0.234431548,-0.268082749,21,100
Market-Adjusted Model,16989,2023-02-03,-0.003334766,-0.048297679,-0.057019982,21,100
Market-Adjusted Model,16990,2023-02-03,0.6469999537,0.6088832625,0.5933147373,21,100
Market-Adjusted Model,16991,2023-02-03,0.2242545303,0.155154487,0.1705693139,21,100
Market-Adjusted Model,16992,2023-02-03,0.0174418402,-0.031386232,-0.036243376,21,100
Market-Adjusted Model,16995,2023-02-03,-0.065789528,-0.117156347,-0.119474745,21,100
Market-Adjusted Model,16998,2023-02-03,-0.064694995,-0.095845556,-0.118380211,21,100
Market-Adjusted Model,16999,2023-02-03,0.116935547,0.0912195765,0.0632503306,21,100
Market-Adjusted Model,17000,2023-02-03,-0.102261183,-0.14931713,-0.155946399,21,100
Market-Adjusted Model,17001,2023-02-03,0.0491288068,-0.004211202,-0.00455641,21,100
Market-Adjusted Model,17003,2023-02-03,-0.028692667,-0.082311059,-0.082377883,21,100
Market-Adjusted Model,17004,2023-02-03,0.0468441358,-0.006859434,-0.006841081,21,100
Market-Adjusted Model,17005,2023-02-03,0.0125742857,-0.039478987,-0.041110931,21,100
Market-Adjusted Model,17008,2023-02-03,0.0008088905,-0.052331659,-0.052876326,21,100
Market-Adjusted Model,17009,2023-02-03,0.0469533512,-0.004628343,-0.006731865,21,100
Market-Adjusted Model,17010,2023-02-03,-0.016360826,-0.069947173,-0.070046042,21,100
Market-Adjusted Model,17011,2023-02-03,-0.022880103,-0.076533542,-0.076565319,21,100
Market-Adjusted Model,17012,2023-02-03,-0.024445812,-0.074691103,-0.078131028,21,100
Market-Adjusted Model,17015,2023-02-03,-0.031130864,-0.081973539,-0.08481608,21,100
Market-Adjusted Model,17016,2023-02-03,0.0449692461,-0.008192047,-0.00871597,21,100
Market-Adjusted Model,17018,2023-02-03,-0.022103685,-0.07569471,-0.075788901,21,100
Market-Adjusted Model,17019,2023-02-03,0.313725547,0.2302013262,0.2600403306,21,100
Market-Adjusted Model,17020,2023-02-03,0.0513297985,-0.002306669,-0.002355418,21,100
Market-Adjusted Model,17023,2023-02-03,0.0601761647,0.0202013754,0.0064909483,21,100
Market-Adjusted Model,17030,2023-02-03,0.0323687804,-0.020768245,-0.021316436,21,100
Market-Adjusted Model,17031,2023-02-03,0.0299344465,-0.022765359,-0.02375077,21,100
Market-Adjusted Model,17032,2023-02-03,0.1244309074,0.0669268625,0.070745691,21,100
Market-Adjusted Model,17033,2023-02-03,-0.108695676,-0.164873901,-0.162380893,21,100
Market-Adjusted Model,17034,2023-02-03,0.0824079325,0.0318905999,0.0287227161,21,100
Market-Adjusted Model,17035,2023-02-03,0.2573987187,0.1883913195,0.2037135023,21,100
Market-Adjusted Model,17036,2023-02-03,0.0109890123,-0.038385974,-0.042696204,21,100
Market-Adjusted Model,17038,2023-02-03,0.2130750889,0.2038920311,0.1593898725,21,100
Market-Adjusted Model,17039,2023-02-03,-0.099095278,-0.141615747,-0.152780494,21,100
Market-Adjusted Model,17041,2023-02-03,-0.330188451,-0.323949973,-0.383873668,21,100
Market-Adjusted Model,17043,2023-02-03,-0.009507314,-0.053863512,-0.06319253,21,100
Market-Adjusted Model,17044,2023-02-03,-0.080645145,-0.134546845,-0.134330362,21,100
Market-Adjusted Model,17045,2023-02-03,0.2084534165,0.1565763884,0.1547682001,21,100
Market-Adjusted Model,17051,2023-02-03,0.065205323,0.0190924568,0.0115201066,21,100
Market-Adjusted Model,17052,2023-02-03,-0.024400922,-0.077561836,-0.078086139,21,100
Market-Adjusted Model,17053,2023-02-03,0.0203505483,-0.032592583,-0.033334668,21,100
Market-Adjusted Model,17055,2023-02-03,0.1311146031,0.0752073749,0.0774293867,21,100
Market-Adjusted Model,17058,2023-02-03,0.1383039508,0.1483074588,0.0846187344,21,100
Market-Adjusted Model,17059,2023-02-03,0.0467819497,-0.00737315,-0.006903267,21,100
Market-Adjusted Model,17060,2023-02-03,0.0361655729,-0.017777471,-0.017519644,21,100
Market-Adjusted Model,17061,2023-02-03,0.0175584102,-0.03564408,-0.036126806,21,100
Market-Adjusted Model,17062,2023-02-03,0.0057739874,-0.047313756,-0.047911229,21,100
Market-Adjusted Model,17063,2023-02-03,0.0223923161,-0.030161858,-0.0312929,21,100
Market-Adjusted Model,17066,2023-02-03,-0.01617177,-0.067390175,-0.069856986,21,100
Market-Adjusted Model,17067,2023-02-03,0.0372109359,-0.015778278,-0.01647428,21,100
Market-Adjusted Model,17068,2023-02-03,-0.001590418,-0.05459749,-0.055275634,21,100
Market-Adjusted Model,17069,2023-02-03,0.0605081384,0.006030851,0.006822922,21,100
Market-Adjusted Model,17070,2023-02-03,-0.050545295,-0.104464972,-0.104230512,21,100
Market-Adjusted Model,17071,2023-02-03,0.0210904492,-0.03198292,-0.032594767,21,100
Market-Adjusted Model,17073,2023-02-03,-0.075431044,-0.121804037,-0.12911626,21,100
Market-Adjusted Model,17074,2023-02-03,0.0389414045,-0.014737012,-0.014743812,21,100
Market-Adjusted Model,17075,2023-02-03,-0.059112514,-0.111639821,-0.11279773,21,100
Market-Adjusted Model,17076,2023-02-03,0.0089371439,-0.043987053,-0.044748072,21,100
Market-Adjusted Model,17077,2023-02-03,-0.028539987,-0.079838485,-0.082225203,21,100
Market-Adjusted Model,17078,2023-02-03,-0.016725359,-0.069494937,-0.070410575,21,100
Market-Adjusted Model,17081,2023-02-03,-0.025238491,-0.078285489,-0.078923707,21,100
Market-Adjusted Model,17082,2023-02-03,-0.016745993,-0.069984161,-0.070431209,21,100
Market-Adjusted Model,17083,2023-02-03,0.0490398786,-0.004670159,-0.004645338,21,100
Market-Adjusted Model,17084,2023-02-03,0.033773437,-0.019413596,-0.019911779,21,100
Market-Adjusted Model,17085,2023-02-03,0.0462834511,-0.0074811,-0.007401765,21,100
Market-Adjusted Model,17088,2023-02-03,0.1470588149,0.1110846236,0.0933735985,21,100
Market-Adjusted Model,17089,2023-02-03,0.0635420069,0.0092421643,0.0098567905,21,100
Market-Adjusted Model,17090,2023-02-03,-0.453907283,-0.483292339,-0.507592499,21,100
Market-Adjusted Model,17091,2023-02-03,-0.086774164,-0.12154173,-0.14045938,21,100
Market-Adjusted Model,17092,2023-02-03,-0.050561751,-0.099871215,-0.104246968,21,100
Market-Adjusted Model,17093,2023-02-03,-0.002030094,-0.052637993,-0.05571531,21,100
Market-Adjusted Model,17094,2023-02-03,0.0166051915,-0.033522483,-0.037080025,21,100
Market-Adjusted Model,17095,2023-02-03,-0.06197251,-0.116135542,-0.115657726,21,100
Market-Adjusted Model,17096,2023-02-03,0.0317191543,-0.016429837,-0.021966062,21,100
Market-Adjusted Model,17100,2023-02-03,0.1876484574,0.1623362979,0.133963241,21,100
Market-Adjusted Model,17103,2023-02-03,-0.078069602,-0.12261534,-0.131754818,21,100
Market-Adjusted Model,17104,2023-02-03,0.0844245376,0.0362743956,0.0307393212,21,100
Market-Adjusted Model,17105,2023-02-03,-0.057788416,-0.09968443,-0.111473633,21,100
Market-Adjusted Model,17106,2023-02-03,0.260426715,0.1944556828,0.2067414986,21,100
Market-Adjusted Model,17107,2023-02-03,1.0148147943,0.7505059892,0.9611295779,21,100
Market-Adjusted Model,17108,2023-02-03,0.0222984394,-0.023684057,-0.031386777,21,100
Market-Adjusted Model,17109,2023-02-03,-0.228073671,-0.292232746,-0.281758888,21,100
Market-Adjusted Model,17110,2023-02-03,0.6462865853,0.6392380647,0.5926013689,21,100
Market-Adjusted Model,17112,2023-02-03,-0.020677041,-0.074330795,-0.074362258,21,100
Market-Adjusted Model,17113,2023-02-03,-0.034090874,-0.076914982,-0.08777609,21,100
Market-Adjusted Model,17115,2023-02-03,-0.064449057,-0.108327474,-0.118134273,21,100
Market-Adjusted Model,17116,2023-02-03,-0.119999982,-0.173841541,-0.173685199,21,100
Market-Adjusted Model,17117,2023-02-03,-0.001832848,-0.055283119,-0.055518064,21,100
Market-Adjusted Model,17120,2023-02-03,-0.285624957,-0.370420921,-0.339310174,21,100
Market-Adjusted Model,17121,2023-02-03,0.0297029448,-0.023135612,-0.023982272,21,100
Market-Adjusted Model,17122,2023-02-03,0.5423453532,0.4160244099,0.4886601368,21,100
Market-Adjusted Model,17123,2023-02-03,0.0690669058,0.0146306762,0.0153816894,21,100
Market-Adjusted Model,17124,2023-02-03,-0.02599222,-0.07961339,-0.079677437,21,100
Market-Adjusted Model,17125,2023-02-03,0.0448477023,-0.001833488,-0.008837514,21,100
Market-Adjusted Model,17126,2023-02-03,-0.02981654,-0.075917024,-0.083501756,21,100
Market-Adjusted Model,17130,2023-02-03,0.0277469426,-0.021996044,-0.025938274,21,100
Market-Adjusted Model,17131,2023-02-03,0.0232814932,-0.026365932,-0.030403723,21,100
Market-Adjusted Model,17132,2023-02-03,0.0423889868,-0.011280703,-0.01129623,21,100
Market-Adjusted Model,17133,2023-02-03,0.0339033116,-0.015865791,-0.019781905,21,100
Market-Adjusted Model,17134,2023-02-03,-0.119047606,-0.167827761,-0.172732822,21,100
Market-Adjusted Model,17135,2023-02-03,0.0637681292,0.0239638706,0.0100829128,21,100
Market-Adjusted Model,17137,2023-02-03,0.0112995164,-0.038708938,-0.0423857,21,100
Market-Adjusted Model,17138,2023-02-03,0.0434516383,-0.010164638,-0.010233578,21,100
Market-Adjusted Model,17139,2023-02-03,0.1029411938,0.0783832831,0.0492559774,21,100
Market-Adjusted Model,17140,2023-02-03,-0.153256666,-0.197443445,-0.206941883,21,100
Market-Adjusted Model,17141,2023-02-03,0.0033057804,-0.044050168,-0.050379436,21,100
Market-Adjusted Model,17142,2023-02-03,-0.025156949,-0.078512912,-0.078842165,21,100
Market-Adjusted Model,17144,2023-02-03,-0.008779862,-0.060811483,-0.062465078,21,100
Market-Adjusted Model,17146,2023-02-03,-0.111904711,-0.164022168,-0.165589928,21,100
Market-Adjusted Model,17147,2023-02-03,-0.120150406,-0.144496422,-0.173835622,21,100
Market-Adjusted Model,17148,2023-02-03,0.0885509592,0.0334155534,0.0348657428,21,100
Market-Adjusted Model,17150,2023-02-03,-0.138461543,-0.177586431,-0.19214676,21,100
Market-Adjusted Model,17151,2023-02-03,0.1147994334,0.0585548598,0.061114217,21,100
Market-Adjusted Model,17155,2023-02-03,-0.030769232,-0.078689824,-0.084454448,21,100
Market-Adjusted Model,17157,2023-02-03,0.1778105183,0.1197705258,0.1241253019,21,100
Market-Adjusted Model,17178,2023-02-03,0.0174562739,-0.02230835,-0.036228942,21,100
Market-Adjusted Model,17183,2023-02-03,0.005158069,-0.047638367,-0.048527147,21,100
Market-Adjusted Model,17184,2023-02-03,-0.015500071,-0.069041426,-0.069185288,21,100
Market-Adjusted Model,17190,2023-02-03,-0.003360673,-0.056847118,-0.057045889,21,100
Market-Adjusted Model,17191,2023-02-03,0.0789903077,0.0243129087,0.0253050913,21,100
Market-Adjusted Model,17192,2023-02-03,0.1072183307,0.0537291319,0.0535331143,21,100
Market-Adjusted Model,17193,2023-02-03,0.0648937796,0.0118333243,0.0112085632,21,100
Market-Adjusted Model,17200,2023-02-03,0.084082126,0.0302391891,0.0303969096,21,100
Market-Adjusted Model,17201,2023-02-03,-0.004187541,-0.057671394,-0.057872757,21,100
Market-Adjusted Model,17205,2023-02-03,0.0392959921,-0.012947921,-0.014389224,21,100
Market-Adjusted Model,17213,2023-02-03,-0.047564051,-0.101400662,-0.101249267,21,100
Market-Adjusted Model,17214,2023-02-03,0.0005859903,-0.052114542,-0.053099226,21,100
Market-Adjusted Model,17221,2023-02-03,0.0272851677,-0.01957093,-0.026400049,21,100
Market-Adjusted Model,17222,2023-02-03,0.2154070603,0.1638518457,0.1617218439,21,100
Market-Adjusted Model,17223,2023-02-03,-0.041237073,-0.093376749,-0.094922289,21,100
Market-Adjusted Model,17226,2023-02-03,0.0466798194,-0.005437639,-0.007005397,21,100
Market-Adjusted Model,17227,2023-02-03,0.1616078979,0.1008744919,0.1079226815,21,100
Market-Adjusted Model,17228,2023-02-03,-0.016680115,-0.070216678,-0.070365332,21,100
Market-Adjusted Model,17229,2023-02-03,0.0273971981,-0.025748422,-0.026288018,21,100
Market-Adjusted Model,17230,2023-02-03,0.0907042573,0.0415815252,0.0370190409,21,100
Market-Adjusted Model,17234,2023-02-03,-0.912207349,-0.709553264,-0.977514652,18,100
Market-Adjusted Model,17235,2023-02-03,-0.010352356,-0.063569389,-0.064037572,21,100
Market-Adjusted Model,17236,2023-02-03,-0.018143669,-0.071568251,-0.071828885,21,100
Market-Adjusted Model,17237,2023-02-03,-0.005732348,-0.059088477,-0.059417564,21,100
Market-Adjusted Model,17238,2023-02-03,0.0175629253,-0.034819154,-0.036122291,21,100
Market-Adjusted Model,17243,2023-02-03,0.0221931879,-0.03116915,-0.031492029,21,100
Market-Adjusted Model,17244,2023-02-03,0.0040567916,-0.049075476,-0.049628425,21,100
Market-Adjusted Model,17245,2023-02-03,-0.036697326,-0.030635322,-0.090382542,21,100
Market-Adjusted Model,17246,2023-02-03,-0.114316973,-0.172611981,-0.168002189,21,100
Market-Adjusted Model,17247,2023-02-03,-0.026109646,-0.079553274,-0.079794863,21,100
Market-Adjusted Model,17249,2023-02-03,0.05142525,0.0005917582,-0.002259966,21,100
Market-Adjusted Model,17250,2023-02-03,0.1804510421,0.1353600057,0.1267658257,21,100
Market-Adjusted Model,17251,2023-02-03,-0.340163957,-0.430006956,-0.393849174,21,100
Market-Adjusted Model,17252,2023-02-03,0.2432950267,0.1713313867,0.1896098103,21,100
Market-Adjusted Model,17253,2023-02-03,-0.066702515,-0.121548324,-0.120387732,21,100
Market-Adjusted Model,17254,2023-02-03,0.0256125264,-0.018589535,-0.02807269,21,100
Market-Adjusted Model,17262,2023-02-03,-0.059171611,-0.106344593,-0.112856828,21,100
Market-Adjusted Model,17263,2023-02-03,0.3150685085,0.2446547923,0.2613832921,21,100
Market-Adjusted Model,17264,2023-02-03,-0.000596423,-0.053641803,-0.054281639,21,100
Market-Adjusted Model,17265,2023-02-03,0.0238618444,-0.028738126,-0.029823372,21,100
Market-Adjusted Model,17266,2023-02-03,-0.064492069,-0.094484488,-0.118177286,21,100
Market-Adjusted Model,17269,2023-02-03,-0.370588217,-0.323588594,-0.424273434,21,100
Market-Adjusted Model,17270,2023-02-03,0.1538461654,0.1195813207,0.100160949,21,100
Market-Adjusted Model,17271,2023-02-03,0.0007219686,-0.046819897,-0.052963248,21,100
Market-Adjusted Model,17272,2023-02-03,0.0168674039,-0.02062453,-0.036817813,21,100
Market-Adjusted Model,17281,2023-02-03,-0.04040599,-0.08666458,-0.094091206,21,100
Market-Adjusted Model,17286,2023-02-03,0.0794473252,0.0314608919,0.0257621088,21,100
Market-Adjusted Model,17287,2023-02-03,0.0166205512,-0.034533881,-0.037064665,21,100
Market-Adjusted Model,17297,2023-02-03,-0.036064854,-0.089214789,-0.089750071,21,100
Market-Adjusted Model,17298,2023-02-03,-0.004488508,-0.057562932,-0.058173725,21,100
Market-Adjusted Model,17300,2023-02-03,-0.049544973,-0.10356288,-0.10323019,21,100
Market-Adjusted Model,17301,2023-02-03,-0.050761436,-0.093223506,-0.104446652,21,100
Market-Adjusted Model,17302,2023-02-03,-0.097590829,-0.153312605,-0.151276045,21,100
Market-Adjusted Model,17307,2023-02-03,0.0213984063,-0.031892146,-0.03228681,21,100
Market-Adjusted Model,17309,2023-02-03,0.1393189041,0.0993964331,0.0856336877,21,100
Market-Adjusted Model,17310,2023-02-03,-0.036082417,-0.088381589,-0.089767634,21,100
Market-Adjusted Model,17313,2023-02-03,-0.139250816,-0.16930616,-0.192936032,21,100
Market-Adjusted Model,17315,2023-02-03,0.3463115023,0.307404477,0.2926262859,21,100
Market-Adjusted Model,17316,2023-02-03,-0.049586825,-0.099520341,-0.103272042,21,100
Market-Adjusted Model,17317,2023-02-03,-0.117870786,-0.167706695,-0.171556002,21,100
Market-Adjusted Model,17318,2023-02-03,0.7894736747,0.5819098134,0.7357884583,21,100
Market-Adjusted Model,17323,2023-02-03,0.50666666,0.401138202,0.4529814436,21,100
Market-Adjusted Model,17324,2023-02-03,-0.030042892,-0.042293119,-0.083728108,21,100
Market-Adjusted Model,17325,2023-02-03,0.0967531904,0.0574667961,0.0430679741,21,100
Market-Adjusted Model,17326,2023-02-03,-0.346405233,-0.359598089,-0.400090449,21,100
Market-Adjusted Model,17327,2023-02-03,-0.059523755,-0.109659532,-0.113208972,21,100
Market-Adjusted Model,17328,2023-02-03,0.0810810528,0.027125237,0.0273958364,21,100
Market-Adjusted Model,17330,2023-02-03,-0.076288633,-0.116286533,-0.12997385,21,100
Market-Adjusted Model,17332,2023-02-03,0.1699232041,0.1079712577,0.1162379877,21,100
Market-Adjusted Model,17341,2023-02-03,0.1991483457,0.1444519848,0.1454631293,21,100
Market-Adjusted Model,17342,2023-02-03,-0.058144752,-0.103675433,-0.111829969,21,100
Market-Adjusted Model,17343,2023-02-03,-0.063025216,-0.11039811,-0.116710432,21,100
Market-Adjusted Model,17344,2023-02-03,0.1175575552,0.0615316584,0.0638723388,21,100
Market-Adjusted Model,17345,2023-02-03,0.0785044952,0.0363489717,0.0248192788,21,100
Market-Adjusted Model,17346,2023-02-03,-0.105476693,-0.150161059,-0.15916191,21,100
Market-Adjusted Model,17349,2023-02-03,0.0985054155,0.0530832935,0.0448201991,21,100
Market-Adjusted Model,17350,2023-02-03,-0.125731026,-0.180784144,-0.179416243,21,100
Market-Adjusted Model,17351,2023-02-03,-0.06694564,-0.07856665,-0.120630856,21,100
